street_name,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
JURONG EAST ST 21,1.3339694,103.7459035,Platinum Movie Suites,1.3334250947997497,103.7441133014962,Movie Theater
JURONG EAST ST 21,1.3339694,103.7459035,Hai Di Lao 海底捞火锅 (Hai Di Lao),1.3345768891941545,103.7461175279862,Hotpot Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Song Fa Bak Kut Teh 松發肉骨茶,1.3333938719531726,103.74341967353692,Chinese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,UNIQLO,1.333175096970959,103.74316037528905,Clothing Store
JURONG EAST ST 21,1.3339694,103.7459035,J-Walk,1.333945866041842,103.74443292617798,Trail
JURONG EAST ST 21,1.3339694,103.7459035,IMM Garden Plaza,1.3347741620170932,103.74612133804085,Playground
JURONG EAST ST 21,1.3339694,103.7459035,MUJI 無印良品,1.3331868724770302,103.74306435074546,Furniture / Home Store
JURONG EAST ST 21,1.3339694,103.7459035,Coach Factory Outlet,1.3343901533204785,103.74610231748218,Accessories Store
JURONG EAST ST 21,1.3339694,103.7459035,Cathay Cineplexes,1.3333892927617659,103.74357229807055,Multiplex
JURONG EAST ST 21,1.3339694,103.7459035,TOKYU HANDS,1.3343412171318205,103.74325862645334,Department Store
JURONG EAST ST 21,1.3339694,103.7459035,Books Kinokuniya,1.3334816668155773,103.74316317743188,Bookstore
JURONG EAST ST 21,1.3339694,103.7459035,Tonkatsu by Ma Maison とんかつ マメゾン (Tonkatsu by Ma Maison),1.3336684475675613,103.74281781453568,Japanese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Dian Xiao Er 店小二 (Dian Xiao Er),1.333446950468997,103.74309389919995,Chinese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Paradise Dynasty 樂天皇朝 (Paradise Dynasty),1.3343641995442241,103.74361170963756,Chinese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Nike Factory Store,1.334138,103.746455,Outlet Store
JURONG EAST ST 21,1.3339694,103.7459035,Johan Paris,1.334083168771419,103.74238405765479,Bakery
JURONG EAST ST 21,1.3339694,103.7459035,Pepper Lunch,1.3333617653895071,103.74308602950269,Japanese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Soup Restaurant Teahouse 三盅兩件茶楼,1.334392759401934,103.74603288806186,Chinese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Green Dot,1.333641335086254,103.74285825778365,Vegetarian / Vegan Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Timberland Outlet,1.3345273343668604,103.74596046696162,Shoe Store
JURONG EAST ST 21,1.3339694,103.7459035,Westgate,1.3342247401660687,103.74282360076903,Shopping Mall
JURONG EAST ST 21,1.3339694,103.7459035,Isetan Supermarket,1.334122429061644,103.74241165851588,Supermarket
JURONG EAST ST 21,1.3339694,103.7459035,Jem,1.33331926,103.74311676,Shopping Mall
JURONG EAST ST 21,1.3339694,103.7459035,KOI Café,1.334147660709995,103.74327277499832,Bubble Tea Shop
JURONG EAST ST 21,1.3339694,103.7459035,Yolé,1.3340037871685584,103.7423294840126,Frozen Yogurt Shop
JURONG EAST ST 21,1.3339694,103.7459035,Zaffron Kitchen,1.3336536649052213,103.7429579953445,Indian Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Subway,1.335215679363377,103.74576655633828,Sandwich Place
JURONG EAST ST 21,1.3339694,103.7459035,Paris Baguette,1.3328951722410927,103.74350403919387,Bakery
JURONG EAST ST 21,1.3339694,103.7459035,H&M,1.3330846178286244,103.74290745123292,Clothing Store
JURONG EAST ST 21,1.3339694,103.7459035,FairPrice Xtra,1.3331666858123183,103.74312000380677,Supermarket
JURONG EAST ST 21,1.3339694,103.7459035,Robinsons,1.3334748418426703,103.74324633410984,Department Store
JURONG EAST ST 21,1.3339694,103.7459035,"Tsukada Nojo 塚田農場 Japanese ""Bijin Nabe"" Restaurant",1.3337184281965402,103.74249835919925,Japanese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,MOS Burger,1.3331640438197827,103.7432841150114,Burger Joint
JURONG EAST ST 21,1.3339694,103.7459035,Ichiban Sushi,1.3353144423653585,103.74609529249277,Japanese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Roti Mum,1.3357563727288688,103.74681812411539,Bakery
JURONG EAST ST 21,1.3339694,103.7459035,Starbucks,1.3343983727637465,103.74442543308271,Coffee Shop
JURONG EAST ST 21,1.3339694,103.7459035,Sushi Tei,1.3333844277488305,103.7435069249378,Japanese Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Adidas outlet,1.3343848984941782,103.7458709276609,Sporting Goods Shop
JURONG EAST ST 21,1.3339694,103.7459035,Chir Chir,1.3334341125698779,103.7431003201838,Korean Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,The Coffee Bean & Tea Leaf,1.333490417697433,103.74311115728305,Coffee Shop
JURONG EAST ST 21,1.3339694,103.7459035,一風堂 Ippudo,1.33447,103.7427,Ramen Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Red Ginger Café,1.3352688176691079,103.74712884699667,Café
JURONG EAST ST 21,1.3339694,103.7459035,Saladworks,1.3329837194395786,103.74303139114313,Salad Place
JURONG EAST ST 21,1.3339694,103.7459035,IMM Building,1.335124006385645,103.7464617123626,Shopping Mall
JURONG EAST ST 21,1.3339694,103.7459035,Starbucks,1.3337122626885134,103.74255524384465,Coffee Shop
JURONG EAST ST 21,1.3339694,103.7459035,Brotzeit German Bier Bar & Restaurant,1.3337304351000416,103.74255397949256,German Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Aburi Sushi Heishirou,1.3337717962021967,103.74258639144085,Sushi Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Hajjah Mariam Cafe,1.3340843123276875,103.74239957089712,Halal Restaurant
JURONG EAST ST 21,1.3339694,103.7459035,Fresh Fruit Juice @ IMM,1.3376408385544667,103.74650131362166,Juice Bar
JURONG EAST ST 21,1.3339694,103.7459035,Rockport Outlet,1.3378391047550666,103.74680115210568,Shoe Store
JURONG EAST ST 21,1.3339694,103.7459035,7-Eleven,1.3367989613576803,103.74307036399841,Convenience Store
JURONG EAST ST 21,1.3339694,103.7459035,Ying Chuan Chinese Medical Hall,1.3366311373598552,103.7428241037761,Pharmacy
JURONG EAST ST 24,1.3424006000000002,103.7430489,Aiman Cafe,1.339708,103.742164,Food Court
JURONG EAST ST 24,1.3424006000000002,103.7430489,Toh Guan Food & Drinks Centre,1.340310503473092,103.74667530788194,Coffee Shop
JURONG EAST ST 24,1.3424006000000002,103.7430489,Broadway Kopitiam,1.3398034131395986,103.74553667215604,Food Court
JURONG EAST ST 24,1.3424006000000002,103.7430489,Personal Gym @ TGR,1.340485225652763,103.74421994111106,Gym / Fitness Center
JURONG EAST ST 24,1.3424006000000002,103.7430489,Uncle Leong Seafood,1.344219940768344,103.74091293265639,Chinese Restaurant
JURONG EAST ST 24,1.3424006000000002,103.7430489,Bao Fa Traditional Food,1.3440478488848142,103.74108736438122,Chinese Restaurant
JURONG EAST ST 24,1.3424006000000002,103.7430489,7-Eleven,1.3433632131681237,103.7387627363205,Convenience Store
JURONG EAST ST 32,1.3446074,103.7336914,Xing Yun Hainanese Boneless Chicken Rice,1.3447226605698823,103.73374639137609,Asian Restaurant
JURONG EAST ST 32,1.3446074,103.7336914,Zai Shun Curry Fish Head Seafood 载顺小食（夜市）,1.3436428470280577,103.7370533379586,Chinese Restaurant
JURONG EAST ST 32,1.3446074,103.7336914,Joo Siah Bak Koot Teh 裕城肉骨茶,1.3447263401199756,103.73374461063769,Chinese Restaurant
JURONG EAST ST 32,1.3446074,103.7336914,Yuhua Market & Hawker Centre,1.3451573478982901,103.73123306788018,Food Court
JURONG EAST ST 32,1.3446074,103.7336914,Ron Sheng Fish Head Bee Hoon,1.3435095078866945,103.73753037180987,Food Court
JURONG EAST ST 32,1.3446074,103.7336914,303 Jurong Food House,1.3447126064416277,103.7337587265941,Coffee Shop
JURONG EAST ST 32,1.3446074,103.7336914,Richie's Curry Puff,1.3446771,103.73149,Café
JURONG EAST ST 32,1.3446074,103.7336914,Enaq Restaurant,1.3447765884527714,103.73517452999752,Indian Restaurant
JURONG EAST ST 32,1.3446074,103.7336914,Yuhua Village Market & Food Centre,1.3437143147418207,103.7376705226707,Market
JURONG EAST ST 32,1.3446074,103.7336914,Tiong Bahru Pau & Snack,1.3438508242352931,103.73812146756384,Coffee Shop
JURONG EAST ST 32,1.3446074,103.7336914,Kimly Coffee Shop,1.3447333530358612,103.73374934704724,Coffee Shop
JURONG EAST ST 32,1.3446074,103.7336914,McDonald's,1.3438951357448763,103.73809087674077,Fast Food Restaurant
JURONG EAST ST 32,1.3446074,103.7336914,Fei Fei Roasted Noodle,1.3436561163788705,103.73754674100343,Noodle House
JURONG EAST ST 32,1.3446074,103.7336914,Jurong East Stadium,1.3463645305687773,103.73003385746397,Stadium
JURONG EAST ST 32,1.3446074,103.7336914,Chinese Garden MRT Station (EW25),1.3425036845731033,103.73270381231949,Train Station
JURONG EAST ST 32,1.3446074,103.7336914,Kimly Seafood,1.345652343595949,103.73048611385312,Chinese Restaurant
JURONG EAST ST 32,1.3446074,103.7336914,King's Ice Cream Cart,1.346247,103.735496,Food Truck
JURONG EAST ST 32,1.3446074,103.7336914,Green Field Parks@Chinese Garden,1.3421127526393506,103.73242097559417,Park
JURONG EAST ST 32,1.3446074,103.7336914,Chien Chi Tow JE,1.3455564613051176,103.7367427860051,Spa
JURONG EAST ST 32,1.3446074,103.7336914,Hoe Guan Minimart,1.3476887443470082,103.73258502082199,Grocery Store
JURONG EAST ST 32,1.3446074,103.7336914,First Cooked Food Point,1.343641,103.737096,Food Court
JURONG EAST ST 32,1.3446074,103.7336914,26 Hong Khim 26 宏钦,1.3434729806834034,103.73745791581145,Vegetarian / Vegan Restaurant
JURONG EAST ST 32,1.3446074,103.7336914,PDSS 318 FOOD cafeteria 美食通,1.3473653545203228,103.73087104096074,Coffee Shop
JURONG EAST ST 32,1.3446074,103.7336914,Bus Stop 28111,1.348029,103.736013,Bus Stop
JURONG EAST ST 32,1.3446074,103.7336914,Sam Yat Eating House,1.3438681310306764,103.73809508475888,Food Court
PANDAN GDNS,1.31941495,103.74837287818569,Homerun Baseball,1.321047087134168,103.74698262219034,Recreation Center
PANDAN GDNS,1.31941495,103.74837287818569,ZoomParkAsia,1.3215139908138824,103.74696418637156,Athletics & Sports
PANDAN GDNS,1.31941495,103.74837287818569,Sedap! @The Sports Arena,1.320743148099445,103.74675023608938,Malay Restaurant
PANDAN GDNS,1.31941495,103.74837287818569,Ministry Of Ribs,1.3208495266926659,103.74832772643511,Steakhouse
PANDAN GDNS,1.31941495,103.74837287818569,Pandan Reservoir,1.3179043168855553,103.74553957206858,Park
PANDAN GDNS,1.31941495,103.74837287818569,Pandan Reservoir Fitness Corner,1.317614,103.748427,Gym / Fitness Center
PANDAN GDNS,1.31941495,103.74837287818569,AR JAS Diamond,1.3172031737528889,103.75184759101418,Baseball Stadium
TEBAN GDNS RD,1.3200534,103.7449705,Homerun Baseball,1.321047087134168,103.74698262219034,Recreation Center
TEBAN GDNS RD,1.3200534,103.7449705,ZoomParkAsia,1.3215139908138824,103.74696418637156,Athletics & Sports
TEBAN GDNS RD,1.3200534,103.7449705,Sedap! @The Sports Arena,1.320743148099445,103.74675023608938,Malay Restaurant
TEBAN GDNS RD,1.3200534,103.7449705,Pandan Reservoir,1.3179043168855553,103.74553957206858,Park
TEBAN GDNS RD,1.3200534,103.7449705,Ministry Of Ribs,1.3208495266926659,103.74832772643511,Steakhouse
TEBAN GDNS RD,1.3200534,103.7449705,Pandan Reservoir Fitness Corner,1.317614,103.748427,Gym / Fitness Center
JURONG EAST ST 13,1.3353554,103.7387211,Soi 19 Thailand Wanton Mee,1.3352987899793434,103.73922964680678,Coffee Shop
JURONG EAST ST 13,1.3353554,103.7387211,The Rink,1.3334240944657456,103.74034536911829,Skating Rink
JURONG EAST ST 13,1.3353554,103.7387211,Beng Hiang Restaurant,1.3339448465548012,103.74033272670263,Chinese Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Johan Paris,1.334083168771419,103.74238405765479,Bakery
JURONG EAST ST 13,1.3353554,103.7387211,Teo Heng KTV Studio,1.3335722893379596,103.74014085803987,Karaoke Bar
JURONG EAST ST 13,1.3353554,103.7387211,Isetan Supermarket,1.334122429061644,103.74241165851588,Supermarket
JURONG EAST ST 13,1.3353554,103.7387211,Saizeriya Ristorante E Caffe,1.3331448362428437,103.74038238448014,Italian Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Tonkatsu by Ma Maison とんかつ マメゾン (Tonkatsu by Ma Maison),1.3336684475675613,103.74281781453568,Japanese Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Science Centre Singapore,1.3333401383171681,103.73676541365214,Science Museum
JURONG EAST ST 13,1.3353554,103.7387211,Yolé,1.3340037871685584,103.7423294840126,Frozen Yogurt Shop
JURONG EAST ST 13,1.3353554,103.7387211,Omni-Theatre and Planetarium,1.3345655689249898,103.7358492046215,Planetarium
JURONG EAST ST 13,1.3353554,103.7387211,Westgate,1.3342247401660687,103.74282360076903,Shopping Mall
JURONG EAST ST 13,1.3353554,103.7387211,Green Dot,1.333641335086254,103.74285825778365,Vegetarian / Vegan Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,"Tsukada Nojo 塚田農場 Japanese ""Bijin Nabe"" Restaurant",1.3337184281965402,103.74249835919925,Japanese Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Oppa Korean Grill BBQ,1.3333491577884535,103.74036620098873,Korean Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Share Tea 歇脚亭,1.333643125274504,103.74048281986505,Bubble Tea Shop
JURONG EAST ST 13,1.3353554,103.7387211,KidsSTOP,1.3345452320004534,103.73581287308697,Playground
JURONG EAST ST 13,1.3353554,103.7387211,一風堂 Ippudo,1.33447,103.7427,Ramen Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Starbucks,1.3337122626885134,103.74255524384465,Coffee Shop
JURONG EAST ST 13,1.3353554,103.7387211,Brotzeit German Bier Bar & Restaurant,1.3337304351000416,103.74255397949256,German Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Subway,1.3334541835643001,103.74030188295107,Sandwich Place
JURONG EAST ST 13,1.3353554,103.7387211,Hajjah Mariam Cafe,1.3340843123276875,103.74239957089712,Halal Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Toast Box 土司工坊 (Toast Box),1.3340331488266188,103.74232299900066,Café
JURONG EAST ST 13,1.3353554,103.7387211,Aburi Sushi Heishirou,1.3337717962021967,103.74258639144085,Sushi Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Itacho Sushi,1.3332761698394149,103.73993389704643,Sushi Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Shaw Theatres,1.333358390660724,103.74035012353853,Multiplex
JURONG EAST ST 13,1.3353554,103.7387211,Astons Specialities,1.3332542079691383,103.74046354851066,Steakhouse
JURONG EAST ST 13,1.3353554,103.7387211,Padi Emas,1.3388035578646953,103.73952576719083,Halal Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,JCube,1.3334125002397401,103.7403858864521,Shopping Mall
JURONG EAST ST 13,1.3353554,103.7387211,The Coffee Bean & Tea Leaf,1.333222,103.740158,Café
JURONG EAST ST 13,1.3353554,103.7387211,Happy Hawkers 喜多福 (Food Court),1.3344425531634176,103.73957595030052,Food Court
JURONG EAST ST 13,1.3353554,103.7387211,PocoLoco Microbrewery,1.3349856,103.73532,Italian Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,Eighteen Chefs,1.3331957864176127,103.74001829008955,Bistro
JURONG EAST ST 13,1.3353554,103.7387211,OldTown White Coffee,1.333594031315708,103.74016524846195,Café
JURONG EAST ST 13,1.3353554,103.7387211,McDonald's,1.333015483420149,103.7404484330769,Fast Food Restaurant
JURONG EAST ST 13,1.3353554,103.7387211,FoodClique,1.3340126912120132,103.73945529997803,Food Court
JURONG EAST ST 13,1.3353554,103.7387211,Fu Chan Food Paradise,1.33448902600706,103.73874339410766,Food Court
JURONG EAST ST 13,1.3353554,103.7387211,Genting Hotel Jurong,1.331528298254524,103.73926926251862,Hotel
JURONG EAST ST 13,1.3353554,103.7387211,BGAIN130 Eating House,1.3353371503640463,103.73927991996325,Food Court
JURONG EAST ST 13,1.3353554,103.7387211,107 Basketball Court,1.3377054298041537,103.73775565981575,Basketball Court
JURONG EAST ST 13,1.3353554,103.7387211,Snow City,1.3348876393709685,103.73526851604281,Ski Area
JURONG EAST ST 13,1.3353554,103.7387211,Street Soccer Court @ Blk 107,1.3380809025844085,103.73764789487063,Soccer Field
JURONG EAST ST 13,1.3353554,103.7387211,Bus Stop 28241 (Opp Jurong East Lib),1.3318616535678867,103.7395792333038,Bus Station
JURONG EAST ST 13,1.3353554,103.7387211,Festive Cafe,1.3315395,103.73933,Buffet
JURONG EAST ST 13,1.3353554,103.7387211,Milly’s @ Jem,1.331492,103.738403,Health & Beauty Service
JURONG EAST ST 13,1.3353554,103.7387211,Ying Chuan Chinese Medical Hall,1.3366311373598552,103.7428241037761,Pharmacy
JURONG EAST ST 13,1.3353554,103.7387211,Playground between blk 109 & 111,1.3384598111300634,103.73560188845636,Playground
JURONG EAST ST 31,1.3442166000000002,103.7301065,Yuhua Market & Hawker Centre,1.3451573478982901,103.73123306788018,Food Court
JURONG EAST ST 31,1.3442166000000002,103.7301065,Richie's Curry Puff,1.3446771,103.73149,Café
JURONG EAST ST 31,1.3442166000000002,103.7301065,Xing Yun Hainanese Boneless Chicken Rice,1.3447226605698823,103.73374639137609,Asian Restaurant
JURONG EAST ST 31,1.3442166000000002,103.7301065,Joo Siah Bak Koot Teh 裕城肉骨茶,1.3447263401199756,103.73374461063769,Chinese Restaurant
JURONG EAST ST 31,1.3442166000000002,103.7301065,Jurong East Swimming Complex,1.3466371607365997,103.72908573991113,Pool
JURONG EAST ST 31,1.3442166000000002,103.7301065,Jurong East Sports Complex,1.3466479926338302,103.72908307358469,Athletics & Sports
JURONG EAST ST 31,1.3442166000000002,103.7301065,303 Jurong Food House,1.3447126064416277,103.7337587265941,Coffee Shop
JURONG EAST ST 31,1.3442166000000002,103.7301065,Jurong East Stadium,1.3463645305687773,103.73003385746397,Stadium
JURONG EAST ST 31,1.3442166000000002,103.7301065,KFC,1.3465570714175998,103.72906191098501,Fast Food Restaurant
JURONG EAST ST 31,1.3442166000000002,103.7301065,Kimly Coffee Shop,1.3447333530358612,103.73374934704724,Coffee Shop
JURONG EAST ST 31,1.3442166000000002,103.7301065,Jurong East ActiveSG Gym,1.3466318541262223,103.7291996880636,Gym / Fitness Center
JURONG EAST ST 31,1.3442166000000002,103.7301065,Kimly Seafood,1.345652343595949,103.73048611385312,Chinese Restaurant
JURONG EAST ST 31,1.3442166000000002,103.7301065,Happy Boy Soy Bean,1.3451600402522728,103.73100114427208,Dessert Shop
JURONG EAST ST 31,1.3442166000000002,103.7301065,茶園 Cha Yuan,1.3449332026370837,103.73106336763965,Tea Room
JURONG EAST ST 31,1.3442166000000002,103.7301065,Chinese Garden MRT Station (EW25),1.3425036845731033,103.73270381231949,Train Station
JURONG EAST ST 31,1.3442166000000002,103.7301065,David Foster Theatre (Canadian International School),1.3449982754086043,103.72700193948852,Performing Arts Venue
JURONG EAST ST 31,1.3442166000000002,103.7301065,PDSS 318 FOOD cafeteria 美食通,1.3473653545203228,103.73087104096074,Coffee Shop
JURONG EAST ST 31,1.3442166000000002,103.7301065,Playground @ Blk 304,1.3447375188881467,103.73373838497446,Playground
JURONG EAST ST 31,1.3442166000000002,103.7301065,Bowling Alley @ The Mayfair,1.3447379396828063,103.73375868235638,Bowling Alley
JURONG EAST ST 31,1.3442166000000002,103.7301065,旺興海鮮館,1.3447102807713063,103.73376848369637,Seafood Restaurant
JURONG EAST ST 31,1.3442166000000002,103.7301065,Subhiksha Supermart,1.3447526889517187,103.73376580808726,Grocery Store
JURONG EAST ST 31,1.3442166000000002,103.7301065,Hoe Guan Minimart,1.3476887443470082,103.73258502082199,Grocery Store
TOH GUAN RD,1.3398667,103.7479212,Roti Mum,1.3357563727288688,103.74681812411539,Bakery
TOH GUAN RD,1.3398667,103.7479212,Toh Guan Food & Drinks Centre,1.340310503473092,103.74667530788194,Coffee Shop
TOH GUAN RD,1.3398667,103.7479212,Broadway Kopitiam,1.3398034131395986,103.74553667215604,Food Court
TOH GUAN RD,1.3398667,103.7479212,Toh Guan Street Soccer Court,1.3374746939734747,103.74574720859528,Soccer Field
TOH GUAN RD,1.3398667,103.7479212,Personal Gym @ TGR,1.340485225652763,103.74421994111106,Gym / Fitness Center
TOH GUAN RD,1.3398667,103.7479212,-18 Degrees Celcius,1.336222426108848,103.7466880054291,Ice Cream Shop
JURONG EAST AVE 1,1.3454118,103.7322369,Xing Yun Hainanese Boneless Chicken Rice,1.3447226605698823,103.73374639137609,Asian Restaurant
JURONG EAST AVE 1,1.3454118,103.7322369,Joo Siah Bak Koot Teh 裕城肉骨茶,1.3447263401199756,103.73374461063769,Chinese Restaurant
JURONG EAST AVE 1,1.3454118,103.7322369,Yuhua Market & Hawker Centre,1.3451573478982901,103.73123306788018,Food Court
JURONG EAST AVE 1,1.3454118,103.7322369,Richie's Curry Puff,1.3446771,103.73149,Café
JURONG EAST AVE 1,1.3454118,103.7322369,303 Jurong Food House,1.3447126064416277,103.7337587265941,Coffee Shop
JURONG EAST AVE 1,1.3454118,103.7322369,Enaq Restaurant,1.3447765884527714,103.73517452999752,Indian Restaurant
JURONG EAST AVE 1,1.3454118,103.7322369,Jurong East Swimming Complex,1.3466371607365997,103.72908573991113,Pool
JURONG EAST AVE 1,1.3454118,103.7322369,Jurong East Sports Complex,1.3466479926338302,103.72908307358469,Athletics & Sports
JURONG EAST AVE 1,1.3454118,103.7322369,Kimly Coffee Shop,1.3447333530358612,103.73374934704724,Coffee Shop
JURONG EAST AVE 1,1.3454118,103.7322369,Jurong East Stadium,1.3463645305687773,103.73003385746397,Stadium
JURONG EAST AVE 1,1.3454118,103.7322369,Kimly Seafood,1.345652343595949,103.73048611385312,Chinese Restaurant
JURONG EAST AVE 1,1.3454118,103.7322369,KFC,1.3465570714175998,103.72906191098501,Fast Food Restaurant
JURONG EAST AVE 1,1.3454118,103.7322369,Jurong East ActiveSG Gym,1.3466318541262223,103.7291996880636,Gym / Fitness Center
JURONG EAST AVE 1,1.3454118,103.7322369,Happy Boy Soy Bean,1.3451600402522728,103.73100114427208,Dessert Shop
JURONG EAST AVE 1,1.3454118,103.7322369,旺興海鮮館,1.3447102807713063,103.73376848369637,Seafood Restaurant
JURONG EAST AVE 1,1.3454118,103.7322369,Bowling Alley @ The Mayfair,1.3447379396828063,103.73375868235638,Bowling Alley
JURONG EAST AVE 1,1.3454118,103.7322369,Subhiksha Supermart,1.3447526889517187,103.73376580808726,Grocery Store
JURONG EAST AVE 1,1.3454118,103.7322369,Playground @ Blk 304,1.3447375188881467,103.73373838497446,Playground
JURONG EAST AVE 1,1.3454118,103.7322369,茶園 Cha Yuan,1.3449332026370837,103.73106336763965,Tea Room
JURONG EAST AVE 1,1.3454118,103.7322369,Hoe Guan Minimart,1.3476887443470082,103.73258502082199,Grocery Store
JURONG EAST AVE 1,1.3454118,103.7322369,PDSS 318 FOOD cafeteria 美食通,1.3473653545203228,103.73087104096074,Coffee Shop
JURONG EAST AVE 1,1.3454118,103.7322369,Chinese Garden MRT Station (EW25),1.3425036845731033,103.73270381231949,Train Station
JURONG EAST AVE 1,1.3454118,103.7322369,King's Ice Cream Cart,1.346247,103.735496,Food Truck
JURONG EAST AVE 1,1.3454118,103.7322369,Parc Oasis Tennis Court ,1.342736571076773,103.73526595586888,Tennis Court
JURONG EAST AVE 1,1.3454118,103.7322369,Bus Stop 28491 (Opp Jurong Polyclinic),1.349184118067927,103.7307183111481,Bus Station
JURONG WEST ST 93,1.3393183000000002,103.6930116,Jurong West Swimming Complex,1.338226962073866,103.69401165806582,Pool
JURONG WEST ST 93,1.3393183000000002,103.6930116,Jurong West ActiveSg Gym,1.3379214307694804,103.69451454786707,Gym / Fitness Center
JURONG WEST ST 93,1.3393183000000002,103.6930116,Jurong West Sports and Recreation Centre,1.3384936555025502,103.69487643241882,Stadium
JURONG WEST ST 93,1.3393183000000002,103.6930116,McDonald's,1.341657689621912,103.69683393353712,Fast Food Restaurant
JURONG WEST ST 93,1.3393183000000002,103.6930116,Subway,1.342789272698343,103.6926469371455,Fast Food Restaurant
JURONG WEST ST 93,1.3393183000000002,103.6930116,Prime Supermarket,1.3415110696440051,103.69154338997184,Grocery Store
JURONG WEST ST 93,1.3393183000000002,103.6930116,Big Eater Seafood 大食家海鲜,1.3423481291882893,103.69286298390125,Seafood Restaurant
JURONG WEST ST 93,1.3393183000000002,103.6930116,Swee Heng Bakery,1.3404646576354156,103.6953858544254,Bakery
JURONG WEST ST 93,1.3393183000000002,103.6930116,SBS Transit: Bus 241,1.340385059200824,103.6901434597199,Bus Line
JURONG WEST ST 93,1.3393183000000002,103.6930116,南大 Fishball Noodle,1.3415560722351074,103.6906509399414,Noodle House
JURONG WEST ST 93,1.3393183000000002,103.6930116,Nexus Mobile,1.3418634640156482,103.69096382981564,Electronics Store
JURONG WEST ST 93,1.3393183000000002,103.6930116,DINO DINO TRADING,1.3364984225195324,103.69532364769913,Convenience Store
JURONG WEST ST 93,1.3393183000000002,103.6930116,nature Enterprise,1.3373508799593627,103.69700323951561,Bakery
BOON LAY AVE,1.3490889,103.7114982,Boon Lay Place Market & Food Centre,1.3457788399570332,103.71312513162998,Food Court
BOON LAY AVE,1.3490889,103.7114982,I Mohamed Ismail Prata,1.3456627654574294,103.71324473662875,Indian Restaurant
BOON LAY AVE,1.3490889,103.7114982,NTUC FairPrice,1.3465246565885824,103.7122279807463,Grocery Store
BOON LAY AVE,1.3490889,103.7114982,Boon Lay Power Nasi Lemak,1.3456991074731237,103.71321354277171,Malay Restaurant
BOON LAY AVE,1.3490889,103.7114982,Heng Huat Boon Lay Boneless Duck Noodles,1.345875716471993,103.71317341749167,Noodle House
BOON LAY AVE,1.3490889,103.7114982,Boon Lay Shopping Centre,1.3465565539948794,103.71259561301629,Shopping Mall
BOON LAY AVE,1.3490889,103.7114982,Block 187 Boon Lay Ave,1.3450055368642038,103.71025158583537,Residential Building (Apartment / Condo)
BOON LAY AVE,1.3490889,103.7114982,Bia Muay Thai Gym,1.3479989767074585,103.71189880371094,Martial Arts Dojo
BOON LAY AVE,1.3490889,103.7114982,Siam Square Mookata @ Boon Lay Market,1.3459228502294263,103.71257298946271,Thai Restaurant
BOON LAY AVE,1.3490889,103.7114982,Corner Fruit Juice,1.3458113957093147,103.71307790279388,Food & Drink Shop
BOON LAY AVE,1.3490889,103.7114982,Baker Talent,1.3457593517492512,103.71305939671014,Bakery
BOON LAY AVE,1.3490889,103.7114982,Blk 221 Boonlay Shopping Center E-net,1.345748,103.713084,Electronics Store
BOON LAY AVE,1.3490889,103.7114982,Boon Lay Satay BBQ Chicken Wings,1.3455611037603252,103.71326300957294,BBQ Joint
BOON LAY AVE,1.3490889,103.7114982,Mom's Castle@Blk 530A Jurong West St 52,1.347841167230725,103.7158081965807,Speakeasy
BOON LAY DRIVE,1.3454148,103.7093486,Boon Lay Place Market & Food Centre,1.3457788399570332,103.71312513162998,Food Court
BOON LAY DRIVE,1.3454148,103.7093486,I Mohamed Ismail Prata,1.3456627654574294,103.71324473662875,Indian Restaurant
BOON LAY DRIVE,1.3454148,103.7093486,Block 187 Boon Lay Ave,1.3450055368642038,103.71025158583537,Residential Building (Apartment / Condo)
